,EV,TS,P,Type,E1,D3,time1
7001,6905,600001,100000,21010,0.0008483478565,0.0008483478565,208306.4979
34037,33527,700001,100000,21010,0.001528019255,0.001528019255,643665.2203
40094,39475,600001,100000,21010,0.0006556933917,0.0006556933917,115737.8085
43774,43074,400001,100000,23010,8.998303451e-05,8.998303451e-05,124296.5292
46782,46010,700001,100000,21010,0.000732059142,0.000732059142,190246.3407
57337,56372,800001,100000,21010,0.001322947795,0.001322947795,665863.0331
58052,57076,500001,100000,21010,0.0002797257344,0.0002797257344,2272.130944
77730,76440,600001,100000,21010,0.003609386194,0.003609386194,431549.7101
88653,87201,900001,100000,21010,0.001433597147,0.001433597147,125329.5963
120512,118559,500001,100000,21010,0.0009695862921,0.0009695862921,110774.8972
132676,130544,400001,100000,23010,0.0003643895541,0.0003643895541,336827.4086
149445,146984,1100001,100000,21010,0.002294764914,0.002294764914,710149.7544
165991,163243,600001,100000,21010,0.002691995925,0.002691995925,109249.1218
180352,177367,600001,100000,21010,0.0002877243205,0.0002877243205,88333.16009
197571,194352,800001,100000,21010,0.002142013715,0.002142013715,308739.9987
4513,201172,1000001,100000,21010,0.001024627368,0.001024627368,143005.7085
11862,208406,900001,100000,21010,0.0043753518,0.0043753518,132923.3317
22915,219262,500001,100000,21010,0.0009052811937,0.0009052811937,4563.241932
25376,221694,500001,100000,21010,0.001017381702,0.001017381702,725447.3156
36014,232159,400001,100000,23010,5.893209134e-05,5.893209134e-05,105848.4998
48036,243897,200001,100000,22010,0.00261849808,0.00261849808,405785.9348
86913,282025,700001,100000,21010,0.0008215500425,0.0008215500425,219624.7372
88071,283161,700001,100000,21010,0.0003835017614,0.0003835017614,53385.36157
94810,289812,500001,100000,21010,0.0006596771029,0.0006596771029,411348.2475
100207,295138,600001,100000,23010,0.0006479673838,0.0006479673838,67382.32153
125471,319879,400001,100000,23010,0.0004130154887,0.0004130154887,595754.5765
129405,323707,900001,100000,21010,0.001113745611,0.001113745611,203060.3649
16788,409602,700001,100000,21010,0.000980088834,0.000980088834,259669.8267
42167,434548,600001,100000,21010,0.0002246615093,0.0002246615093,632717.323
45999,438323,500001,100000,23010,0.001005596549,0.001005596549,341610.231
55293,447264,1100001,100000,21010,0.0009844497846,0.0009844497846,199962.6801
63639,455485,500001,100000,21010,0.0001014830605,0.0001014830605,113536.0874
73991,465652,900001,100000,21010,0.0003681247102,0.0003681247102,116927.9838
86260,477696,700001,100000,21010,0.000582997835,0.000582997835,246592.0893
86715,478144,900001,100000,21010,0.0002221163571,0.0002221163571,9201.298254
175826,565740,700001,100000,21010,0.0005476773742,0.0005476773742,476920.2868
184218,574020,400001,100000,21010,0.0003636172637,0.0003636172637,73322.94449
22873,612032,400001,100000,21010,0.0002385365138,0.0002385365138,467165.8134
26517,615627,500001,100000,21010,0.0002621863658,0.0002621863658,20683.8346
26593,615695,1200001,100000,21010,0.002899873564,0.002899873564,17720.0831
34848,623815,500001,100000,21010,0.001445971547,0.001445971547,230413.6646
40556,629437,500001,100000,21010,7.332611375e-06,7.332611375e-06,197079.8795
44166,632979,500001,100000,21010,0.0003355335764,0.0003355335764,210589.7916
55547,644145,500001,100000,21010,0.0002641297608,0.0002641297608,156152.5537
95047,682877,200001,100000,21010,0.001161065172,0.001161065172,78545.56193
96498,684316,200001,100000,21010,0.001168291147,0.001168291147,240049.0795
108776,696385,700001,100000,21010,0.0001826708349,0.0001826708349,416597.1391
130812,718066,1000001,100000,21010,0.003850741903,0.003850741903,319484.7847
135470,722633,500001,100000,23010,0.0005814742121,0.0005814742121,424901.6428
140439,727429,1000001,100000,21010,0.0006264410398,0.0006264410398,133326.5919
173445,759924,600001,100000,21010,0.0008324236915,0.0008324236915,47876.67973
182854,769162,600001,100000,21010,0.000967397051,0.000967397051,163967.2668
194849,780944,900001,100000,21010,0.0008356344669,0.0008356344669,97831.48826
7816,793734,900001,100000,21010,0.002587886835,0.002587886835,435300.617
33690,819218,400001,100000,21010,0.0005357201271,0.0005357201271,541679.1925
74350,859136,600001,100000,22010,0.004328963366,0.004328963366,292520.2686
74800,859571,600001,100000,22010,0.001412649193,0.001412649193,200910.7997
76013,860753,200001,100000,23010,0.0006354172062,0.0006354172062,104635.4793
105426,889619,800001,100000,21010,0.001663253952,0.001663253952,14105.98056
132577,916369,500001,100000,21010,0.001701365826,0.001701365826,536262.9646
156143,939543,800001,100000,21010,0.001983176755,0.001983176755,404082.9358
190115,972976,800001,100000,21010,0.001683758542,0.001683758542,163149.4535
2241,984905,600001,100000,21010,0.0004826698131,0.0004826698131,572538.3924
55055,1036762,600001,100000,21010,0.000955426995,0.000955426995,381393.0521
55078,1036776,700001,100000,21010,0.003915103046,0.003915103046,472781.6644
58437,1040071,600001,100000,21010,0.0002834228871,0.0002834228871,239704.4882
70003,1051424,600001,100000,21010,0.002133214849,0.002133214849,140123.0758
102232,1083095,800001,100000,21010,0.002518212132,0.002518212132,378422.5625
106955,1087759,600001,100000,21010,0.0002468430171,0.0002468430171,343400.4512
114532,1095222,700001,100000,21010,0.001236248433,0.001236248433,107556.3881
115985,1096632,400001,100000,21010,0.0008098807307,0.0008098807307,502074.9889
116440,1097077,800001,100000,21010,0.001565837189,0.001565837189,385382.9308
122440,1102946,600001,100000,21010,0.0005177051975,0.0005177051975,275537.0067
128363,1108755,900001,100000,21010,0.0001857729831,0.0001857729831,254524.2774
132966,1113259,600001,100000,21010,0.0005353870796,0.0005353870796,329767.7502
133345,1113620,900001,100000,21010,0.004354139486,0.004354139486,376454.1266
138792,1118974,700001,100000,22010,0.002097112897,0.002097112897,1317.638546
164110,1143768,800001,100000,21010,0.0004565271026,0.0004565271026,17291.38131
168298,1147876,600001,100000,21010,0.002404860647,0.002404860647,208619.554
172864,1152376,500001,100000,21010,0.001767908074,0.001767908074,202351.0556
182316,1161667,600001,100000,21010,0.001168093891,0.001168093891,359694.3552
212,1179248,700001,100000,21010,0.0004180878882,0.0004180878882,97448.59277
60363,1238414,700001,100000,21010,0.001140309347,0.001140309347,623067.9017
77239,1255007,900001,100000,21010,0.002728248856,0.002728248856,185975.4724
81451,1259135,900001,100000,21010,0.00362202312,0.00362202312,45327.32093
107704,1284947,600001,100000,21010,0.001698441296,0.001698441296,53277.89109
109722,1286920,400001,100000,21010,0.001838334696,0.001838334696,28910.20549
159958,1336342,600001,100000,22010,0.002044476679,0.002044476679,61286.72468
166436,1342709,700001,100000,21010,0.0002903835436,0.0002903835436,43603.15665
166532,1342798,1500001,100000,21010,0.003462897648,0.003462897648,255550.2615
176511,1352585,1000001,100000,21010,0.003264247572,0.003264247572,244346.6959
179243,1355253,600001,100000,21010,0.0009905760305,0.0009905760305,48164.49031
185476,1361369,600001,100000,21010,0.001608834344,0.001608834344,407570.4756
185800,1361681,800001,100000,21010,0.0003051669033,0.0003051669033,180317.5718
7675,1383173,700001,100000,21010,0.0001217825672,0.0001217825672,26093.28236
24620,1399757,900001,100000,21010,0.001687413617,0.001687413617,12057.93982
36466,1411402,600001,100000,21010,0.003537918686,0.003537918686,181866.7977
51822,1426485,700001,100000,21010,0.001998733524,0.001998733524,193414.2483
61195,1435689,800001,100000,23010,0.000270205289,0.000270205289,115978.6761
65181,1439527,500001,100000,21010,0.0009047747509,0.0009047747509,772277.2269
66224,1440538,800001,100000,21010,0.0004558436174,0.0004558436174,45702.10681
71443,1445652,200001,100000,23010,0.0006334393451,0.0006334393451,10233.07147
80512,1454245,700001,100000,21010,0.006624895483,0.006624895483,72074.42135
85828,1459470,900001,100000,21010,0.0007580191032,0.0007580191032,72836.14627
104946,1478267,600001,100000,21010,0.0002770705798,0.0002770705798,44530.77793
107591,1480870,700001,100000,21010,0.001755703498,0.001755703498,65162.80916
117140,1490238,1100001,100000,21010,0.001794510665,0.001794510665,202542.7683
125619,1498598,400001,100000,21010,0.0007956530324,0.0007956530324,256823.4043
136734,1509529,600001,100000,21010,7.556974261e-05,7.556974261e-05,329790.4491
139961,1512687,400001,100000,21010,0.001200394809,0.001200394809,175038.6257
146074,1518712,1000001,100000,21010,0.0006515706607,0.0006515706607,16841.75458
161964,1534304,700001,100000,21010,0.00242852519,0.00242852519,684654.0943
192422,1564290,1200001,100000,21010,0.001174499147,0.001174499147,74075.36974
35201,1606310,700001,100000,21010,0.0003629468257,0.0003629468257,318547.1901
40769,1611760,600001,100000,21010,0.0009369678835,0.0009369678835,456953.9077
65157,1635788,800001,100000,21010,0.004250581855,0.004250581855,272439.4272
71964,1642461,500001,100000,22010,0.0007761811381,0.0007761811381,18876.88588
76487,1646907,700001,100000,21010,0.0003571350399,0.0003571350399,293167.6805
90765,1660986,500001,100000,21010,0.0002143165725,0.0002143165725,356957.323
109765,1679696,700001,100000,21010,0.00278551815,0.00278551815,36741.99139
113143,1682989,900001,100000,21010,0.002698383134,0.002698383134,102633.9317
139721,1709099,400001,100000,21010,0.001923429566,0.001923429566,216838.1869
141414,1710758,900001,100000,21010,0.0006025156291,0.0006025156291,58369.88077
150713,1719856,800001,100000,21010,0.0003132886729,0.0003132886729,407354.6497
153598,1722679,1000001,100000,21010,0.001416465604,0.001416465604,36558.13201
164113,1733010,500001,100000,21010,0.002337709807,0.002337709807,402616.0666
171380,1740128,600001,100000,21010,0.0002904408061,0.0002904408061,153509.0337
173263,1741969,1300001,100000,21010,0.001529173029,0.001529173029,468359.4969
181363,1749957,600001,100000,21010,0.0001413953813,0.0001413953813,10520.99228
188200,1756650,1000001,100000,21010,0.003153539721,0.003153539721,545142.8044
197117,1765398,600001,100000,23010,0.0001708457422,0.0001708457422,112259.0806
15725,1783632,500001,100000,21010,0.0006773040558,0.0006773040558,191293.6148
17255,1785130,800001,100000,21010,0.001503493757,0.001503493757,393762.0225
22127,1789894,200001,100000,23010,0.0006224313037,0.0006224313037,205091.9845
54051,1821166,700001,100000,21010,0.0001977459562,0.0001977459562,339439.9268
65912,1832822,1100001,100000,21010,0.000572616812,0.000572616812,255912.4766
79914,1846615,500001,100000,21010,0.0001655193513,0.0001655193513,112564.6486
83663,1850293,600001,100000,23010,0.000426660476,0.000426660476,131705.9722
112484,1878676,600001,100000,23010,0.001211751601,0.001211751601,26323.18474
127966,1893845,700001,100000,21010,0.0003564190519,0.0003564190519,370695.9655
158807,1924151,700001,100000,21010,7.512668223e-05,7.512668223e-05,78754.74083
162207,1927463,600001,100000,21010,0.0006775029345,0.0006775029345,245190.1885
179106,1944062,700001,100000,21010,0.001227173255,0.001227173255,129071.2713
10265,1974689,500001,100000,21010,0.0006414730136,0.0006414730136,379730.4983
13780,1978145,700001,100000,21010,0.003630215975,0.003630215975,35452.81928
51536,2015215,1000001,100000,22010,0.007641428248,0.007641428248,61062.89559
56002,2019577,900001,100000,22010,0.003896865349,0.003896865349,262550.6128
93305,2056214,800001,100000,21010,0.001677777342,0.001677777342,163969.1191
98069,2060813,400001,100000,21010,0.0007249101471,0.0007249101471,41544.3266
99663,2062373,500001,100000,23010,0.0001651432437,0.0001651432437,80546.27863
103768,2066388,800001,100000,21010,0.001509790637,0.001509790637,297839.5494
109129,2071669,1000001,100000,21010,0.001715433044,0.001715433044,127732.307
125356,2087570,400001,100000,21010,0.001423042777,0.001423042777,664088.7917
125579,2087786,1000001,100000,21010,0.004758128449,0.004758128449,39726.02768
127473,2089655,400001,100000,21010,3.371893523e-05,3.371893523e-05,259976.5039
131337,2093431,800001,100000,21010,0.00159532354,0.00159532354,18790.87311
140564,2102509,500001,100000,21010,0.0004330564014,0.0004330564014,115490.343
148535,2110355,500001,100000,21010,0.000391139348,0.000391139348,405573.6955
152949,2114707,700001,100000,21010,0.001298962641,0.001298962641,124013.8082
153051,2114802,600001,100000,21010,0.000356411006,0.000356411006,23726.74679
160763,2122378,200001,100000,21010,0.001167049667,0.001167049667,39330.88637
164648,2126171,700001,100000,21010,0.000752601211,0.000752601211,95932.69653
187533,2148668,900001,100000,21010,0.001183684838,0.001183684838,248720.1546
196723,2157696,500001,100000,21010,0.0003061835763,0.0003061835763,24965.98332
14315,2174992,600001,100000,21010,0.0006978929403,0.0006978929403,342611.2698
19536,2180125,200001,100000,21010,0.00116369735,0.00116369735,186924.058
47815,2207829,700001,100000,21010,0.0001213644038,0.0001213644038,192499.3414
52339,2212259,900001,100000,21010,0.002665964411,0.002665964411,220430.0104
68347,2228012,600001,100000,21010,0.001618797075,0.001618797075,80474.24319
98215,2257409,700001,100000,21010,0.0001852376487,0.0001852376487,372181.9991
100607,2259764,700001,100000,21010,0.004050343964,0.004050343964,212482.8985
109850,2268850,500001,100000,21010,0.00104110581,0.00104110581,9242.955822
114078,2273001,600001,100000,23010,0.0008295013914,0.0008295013914,563452.7406
116754,2275582,1200001,100000,21010,0.001934057515,0.001934057515,110686.407
129107,2287710,400001,100000,21010,5.881414154e-06,5.881414154e-06,108688.8324
133431,2291967,700001,100000,21010,0.0001178664901,0.0001178664901,305299.9581
167645,2325559,500001,100000,21010,0.0001079488868,0.0001079488868,214142.6895
177198,2334960,900001,100000,21010,0.001159992475,0.001159992475,52008.02185
186607,2344189,400001,100000,21010,0.0008235092042,0.0008235092042,564923.3451
188639,2346187,400001,100000,21010,0.002458290128,0.002458290128,14161.3955
189177,2346703,700001,100000,21010,0.0005829145108,0.0005829145108,399705.7286
3430,2360721,500001,100000,21010,9.549642926e-05,9.549642926e-05,452299.2396
6648,2363874,600001,100000,21010,0.001864936068,0.001864936068,40620.68664
18082,2375155,1000001,100000,21010,0.002469208723,0.002469208723,511860.5273
44669,2401159,900001,100000,21010,0.001544801763,0.001544801763,220060.7639
55489,2411754,1100001,100000,21010,0.001044432476,0.001044432476,28850.19392
103388,2458811,400001,100000,21010,0.0001171230443,0.0001171230443,121414.4043
114310,2469530,200001,100000,23010,0.0006267203581,0.0006267203581,160941.9628
151546,2506125,500001,100000,22010,0.0001647674599,0.0001647674599,287777.9089
154188,2508711,700001,100000,21010,0.001637393473,0.001637393473,391166.9186
164577,2518636,500001,100000,21010,0.0002450933866,0.0002450933866,233857.9252
165574,2519615,200001,100000,21010,0.00115893343,0.00115893343,171218.934
178173,2532035,800001,100000,21010,0.003780845044,0.003780845044,40806.92263
182587,2536378,1300001,100000,21010,0.003132310248,0.003132310248,289839.516
190342,2543985,600001,100000,22010,0.001826561538,0.001826561538,14133.6334
194796,2548363,200001,100000,21010,0.001186792549,0.001186792549,167318.367
9058,2562365,800001,100000,21010,0.001534696449,0.001534696449,252127.9353
18938,2572098,200001,100000,21010,0.001158390559,0.001158390559,140793.8919
18987,2572145,1100001,100000,21010,0.001887529131,0.001887529131,73779.06457
31301,2584232,800001,100000,21010,0.0005505645586,0.0005505645586,98030.02041
37864,2590670,900001,100000,21010,0.004129877143,0.004129877143,360603.8146
41267,2593986,700001,100000,23010,0.0001868676041,0.0001868676041,26154.06912
42093,2594760,600001,100000,21010,0.0003206580653,0.0003206580653,197206.8029
48808,2601363,200001,100000,21010,0.00116828335,0.00116828335,212127.8155
60803,2613191,700001,100000,21010,0.003708820394,0.003708820394,273725.2331
66133,2618448,400001,100000,23010,0.0002035547934,0.0002035547934,89675.26675
75639,2627755,200001,100000,21010,0.001175416781,0.001175416781,193745.5385
93716,2645491,1100001,100000,21010,0.001939726338,0.001939726338,99634.27933
102166,2653774,500001,100000,21010,0.0004061637623,0.0004061637623,37919.4434
103720,2655293,400001,100000,21010,0.0003540251008,0.0003540251008,117990.8956
105270,2656809,800001,100000,21010,0.002366474924,0.002366474924,343823.3199
110204,2661578,700001,100000,23010,0.0009781487618,0.0009781487618,257092.3986
124105,2675171,700001,100000,21010,0.002377893435,0.002377893435,436553.9361
131246,2682197,800001,100000,21010,0.004204091657,0.004204091657,175762.4875
132945,2683843,700001,100000,21010,0.00129422848,0.00129422848,173024.573
141830,2692543,200001,100000,21010,0.00117120619,0.00117120619,97.45128271
142098,2692806,500001,100000,21010,0.0004703981421,0.0004703981421,535028.5368
150037,2700572,900001,100000,21010,0.006399192462,0.006399192462,424140.3606
163834,2714090,500001,100000,21010,0.001301206115,0.001301206115,133808.7827
163877,2714128,800001,100000,21010,0.002388145392,0.002388145392,175823.6437
173274,2723394,700001,100000,22010,0.002437122937,0.002437122937,799670.2384
188076,2737958,600001,100000,21010,0.0002020973453,0.0002020973453,357657.171
47,2749704,400001,100000,21010,0.000782974063,0.000782974063,106316.2373
5424,2755011,800001,100000,21010,6.39645343e-05,6.39645343e-05,248829.8923
