,EV,TS,P,Type,E1,D3,time1
79,76,400001,100000,41018,0.0002076673131,0.0002076673131,260912.3047
522,450,700001,100000,41018,0.0005041217814,0.0005041217814,389458.634
1936,1790,500001,100000,41018,0.0001394678413,0.0001394678413,593604.185
2464,1852,1000001,100000,41018,0.002414155573,0.002414155573,334310.9766
3488,2729,800001,100000,41018,0.0001785049038,0.0001785049038,671992.4265
4316,2876,600001,100000,41018,0.0001051929423,0.0001051929423,131755.2791
4938,3224,500001,100000,41018,6.731342115e-05,6.731342115e-05,156492.2638
5974,4156,600001,100000,41018,0.001106479946,0.001106479946,122333.8762
6657,4634,400001,100000,41018,5.998207566e-05,5.998207566e-05,118866.6752
6968,4736,700001,100000,41018,0.0005369174732,0.0005369174732,75449.16318
8065,5705,700001,100000,41018,0.0004529836838,0.0004529836838,219917.2577
8547,5968,700001,100000,41018,0.0002467435497,0.0002467435497,446021.3409
9636,6969,700001,100000,41018,6.361599206e-05,6.361599206e-05,341556.7476
11363,8340,700001,100000,41018,0.0004976980474,0.0004976980474,123819.9458
11991,8783,400001,100000,41018,0.0002630186017,0.0002630186017,445029.7133
12860,9281,800001,100000,41018,0.0006644907187,0.0006644907187,602902.3636
13535,9873,400001,100000,41018,0.0002326315925,0.0002326315925,317745.0907
13791,9961,700001,100000,41018,0.0002624001513,0.0002624001513,345702.7135
14622,10551,700001,100000,41018,5.811477549e-05,5.811477549e-05,106797.0148
15345,10933,400001,100000,41018,0.0002644984852,0.0002644984852,287791.3945
16521,11975,800001,100000,41018,0.0005611990705,0.0005611990705,203508.6044
17244,12640,800001,100000,41018,0.0001894792587,0.0001894792587,175844.5802
17623,12918,700001,100000,41018,0.0003417967446,0.0003417967446,612869.5577
17738,12973,200001,100000,41018,0.0004945311713,0.0004945311713,365893.9773
18439,13383,200001,100000,41018,0.0004839808129,0.0004839808129,165955.9675
18543,13464,1100001,100000,41018,0.0004295812109,0.0004295812109,365703.4286
19608,14170,500001,100000,41018,0.0001927113144,0.0001927113144,241768.1234
19827,14216,1200001,100000,41018,0.001394205548,0.001394205548,38167.2511
21295,15610,900001,100000,41018,0.0007491189523,0.0007491189523,1797.519686
21381,15624,600001,100000,41018,3.876340572e-06,3.876340572e-06,201785.9696
21988,16076,600001,100000,41018,0.000478573585,0.000478573585,23579.21458
24360,18092,400001,100000,41018,4.890254298e-05,4.890254298e-05,151515.6529
25167,18537,1200001,100000,41018,0.0005060946427,0.0005060946427,260661.6888
25605,18859,900001,100000,41018,4.632717823e-05,4.632717823e-05,207484.7394
26519,19557,200001,100000,41018,0.000484502562,0.000484502562,202105.0513
26874,19621,400001,100000,41018,5.109197209e-05,5.109197209e-05,4479.279297
27728,19852,900001,100000,41018,0.0002472392821,0.0002472392821,137035.4599
28180,20030,600001,100000,41018,0.0004554479867,0.0004554479867,820842.1052
29292,21084,700001,100000,41018,2.519382082e-05,2.519382082e-05,96557.08056
30852,22412,700001,100000,41018,6.835906422e-05,6.835906422e-05,262421.0959
32340,23741,1000001,100000,41018,0.00292442912,0.00292442912,63190.33282
33130,24393,600001,100000,41018,0.000613615545,0.000613615545,163045.5377
33698,24596,900001,100000,41018,8.572887554e-05,8.572887554e-05,49670.04767
34217,24855,200001,100000,41018,0.0004872066139,0.0004872066139,80246.58684
35390,25929,700001,100000,41018,0.0004541604816,0.0004541604816,469542.9921
36944,27392,700001,100000,41018,0.001338726242,0.001338726242,141137.6598
37436,27662,500001,100000,41018,0.001154669142,0.001154669142,8147.011099
38311,28300,600001,100000,41018,0.0002735494965,0.0002735494965,94045.81627
39243,28762,500001,100000,41018,0.0001956639564,0.0001956639564,28736.93753
40582,29570,500001,100000,41018,0.001092369757,0.001092369757,112138.3158
41586,30230,800001,100000,41018,0.0002382301512,0.0002382301512,600178.003
42899,31361,700001,100000,41018,0.0008682401637,0.0008682401637,581355.4838
43854,31714,500001,100000,41018,0.0001547685124,0.0001547685124,288047.3649
44167,31921,500001,100000,41018,0.000374621946,0.000374621946,338926.1059
44713,32450,1200001,100000,41018,0.001321530729,0.001321530729,435386.4991
44832,32479,600001,100000,41018,5.85875997e-05,5.85875997e-05,164902.4218
45166,32765,500001,100000,41018,0.000621191887,0.000621191887,302134.8607
45735,33266,500001,100000,41018,0.0002430061783,0.0002430061783,57997.56442
46775,34140,500001,100000,41018,0.0005671287291,0.0005671287291,473928.5139
46976,34267,500001,100000,41018,0.0003618226685,0.0003618226685,488003.4872
47237,34399,800001,100000,41018,0.001055109221,0.001055109221,178977.829
48560,35648,500001,100000,41018,0.0005898410067,0.0005898410067,303278.9595
49262,36001,1100001,100000,41018,0.0009085716916,0.0009085716916,353215.3341
49491,36011,800001,100000,41018,0.0005045441542,0.0005045441542,170935.6718
50024,36111,500001,100000,41018,0.0003504724945,0.0003504724945,119478.8922
50131,36153,500001,100000,41018,4.073737516e-05,4.073737516e-05,522299.9255
50390,36365,500001,100000,41018,0.0002898949349,0.0002898949349,41140.57055
50947,36573,800001,100000,41018,0.0001658417137,0.0001658417137,295445.6158
51254,36792,400001,100000,41018,8.194222502e-05,8.194222502e-05,24321.6973
51697,36876,800001,100000,41018,0.0006128624368,0.0006128624368,733487.2383
53245,37956,600001,100000,41018,0.0001617688998,0.0001617688998,566601.3548
53510,38106,500001,100000,41018,0.0003076021672,0.0003076021672,209856.4415
54165,38280,700001,100000,41018,0.000246303987,0.000246303987,6145.758516
55375,39451,1100001,100000,41018,0.0006927057358,0.0006927057358,640820.1667
55985,39680,900001,100000,41018,0.0006481272043,0.0006481272043,346069.0869
56111,39688,600001,100000,41018,7.034540924e-05,7.034540924e-05,42130.32007
56433,39817,600001,100000,41018,0.0005349950055,0.0005349950055,207456.9015
58761,42096,200001,100000,41018,0.0004840687954,0.0004840687954,742351.0456
60084,43405,900001,100000,41018,0.0003915191957,0.0003915191957,83992.12973
61973,44913,600001,100000,41018,0.0003950750867,0.0003950750867,342664.9038
62180,45052,800001,100000,41018,0.0008389302138,0.0008389302138,540499.6564
62937,45564,800001,100000,41018,0.0003399851058,0.0003399851058,236931.3312
63218,45674,1000001,100000,41018,0.0008773635697,0.0008773635697,1709.273007
65492,47657,700001,100000,41018,0.0004589340532,0.0004589340532,373974.7958
68049,50135,500001,100000,41018,0.001080652288,0.001080652288,389959.1067
68216,50265,700001,100000,41018,0.0005958732605,0.0005958732605,32996.24779
70888,52523,400001,100000,41018,0.00020750706,0.00020750706,7008.807868
71552,52962,700001,100000,41018,0.0001701168891,0.0001701168891,117464.6473
72981,53772,400001,100000,41018,0.0001664724927,0.0001664724927,631658.1481
73791,54053,600001,100000,41018,0.0005974376701,0.0005974376701,33987.50315
74302,54348,500001,100000,41018,0.000191802957,0.000191802957,124414.6964
75412,55238,400001,100000,41018,0.0003011297352,0.0003011297352,280361.6618
75940,55393,1000001,100000,41018,0.001543904991,0.001543904991,22035.31517
76245,55475,800001,100000,41018,0.001057030102,0.001057030102,348441.2516
76922,55740,600001,100000,41018,8.311381149e-05,8.311381149e-05,228980.1616
77957,56648,800001,100000,41018,0.0009035825825,0.0009035825825,235844.8485
78404,57041,500001,100000,41018,0.0003068688241,0.0003068688241,22330.27054
79543,58125,600001,100000,41018,0.0008267989795,0.0008267989795,87170.2623
80465,58781,500001,100000,41018,0.0008985730566,0.0008985730566,27549.88718
81607,59601,700001,100000,41018,0.0006286492457,0.0006286492457,79806.87933
81933,59610,500001,100000,41018,0.0002301883942,0.0002301883942,413276.0593
82989,60446,900001,100000,41018,0.0008308092898,0.0008308092898,197300.5755
83501,60827,800001,100000,41018,0.0005234242719,0.0005234242719,54155.43029
83804,60840,400001,100000,41018,0.0001659084355,0.0001659084355,724481.313
84360,60902,500001,100000,41018,0.0002778119156,0.0002778119156,157217.1529
85041,61378,800001,100000,41018,0.0006445965798,0.0006445965798,108428.9308
85914,61579,500001,100000,41018,3.261701547e-05,3.261701547e-05,545970.8693
86182,61774,900001,100000,41018,0.0004670532568,0.0004670532568,242776.8062
86253,61796,600001,100000,41018,0.0003762604008,0.0003762604008,386867.0222
87368,62830,500001,100000,41018,0.0006847330463,0.0006847330463,350100.7087
88109,63478,800001,100000,41018,0.002974403941,0.002974403941,54331.05452
88607,63874,400001,100000,41018,0.0004506075523,0.0004506075523,308049.4796
88957,63960,800001,100000,41018,0.0002139558537,0.0002139558537,89430.99262
89854,64694,1100001,100000,41018,0.0009423750672,0.0009423750672,343481.1414
90405,65182,800001,100000,41018,0.0005413071568,0.0005413071568,7913.021555
90591,65327,800001,100000,41018,0.0003872295588,0.0003872295588,1960.098215
91487,65970,900001,100000,41018,0.001735478737,0.001735478737,376796.8233
94105,68111,700001,100000,41018,0.001177576553,0.001177576553,10561.26206
95532,69359,600001,100000,41018,0.0006349056818,0.0006349056818,187597.3741
96899,70519,600001,100000,41018,0.0005713428632,0.0005713428632,81392.66389
98297,71569,700001,100000,41018,1.951352885e-05,1.951352885e-05,329110.7405
99017,72097,700001,100000,41018,0.000119341168,0.000119341168,524.5403062
100390,73306,700001,100000,41018,0.0005762387345,0.0005762387345,316565.8357
101120,73527,700001,100000,41018,0.000107719064,0.000107719064,358115.3135
101835,74215,900001,100000,41018,0.0001277496964,0.0001277496964,86259.79119
102717,74718,800001,100000,41018,0.0002523296509,0.0002523296509,494602.5827
103145,74738,600001,100000,41018,0.0002302542542,0.0002302542542,373178.4219
103281,74845,900001,100000,41018,0.001160740665,0.001160740665,238601.8964
103560,74846,800001,100000,41018,0.0004407698807,0.0004407698807,539242.1641
104245,75399,500001,100000,41018,0.0001070455238,0.0001070455238,67062.60365
105108,76097,700001,100000,41018,0.0001067591045,0.0001067591045,262069.5117
105707,76292,1100001,100000,41018,0.0003353395244,0.0003353395244,11360.31471
106811,77021,900001,100000,41018,0.0002374028627,0.0002374028627,267933.0192
107154,77267,1100001,100000,41018,0.001520792523,0.001520792523,232063.389
107551,77374,800001,100000,41018,0.0003758800242,0.0003758800242,256362.6252
110224,79477,400001,100000,41018,8.893004402e-05,8.893004402e-05,78630.54303
110411,79615,600001,100000,41018,0.001218133789,0.001218133789,54854.08005
110673,79812,800001,100000,41018,0.0005132847147,0.0005132847147,136946.4303
111492,80473,600001,100000,41018,8.678566615e-05,8.678566615e-05,506651.0649
112346,81194,700001,100000,41018,0.0003085527123,0.0003085527123,276072.0755
112621,81404,700001,100000,41018,0.0007165447443,0.0007165447443,325867.7204
112785,81458,200001,100000,41018,0.0004887497073,0.0004887497073,190790.5213
112919,81548,900001,100000,41018,0.0005791426427,0.0005791426427,104818.4958
114303,82320,500001,100000,41018,0.0003641367532,0.0003641367532,206591.3505
114726,82707,800001,100000,41018,0.0001377838873,0.0001377838873,103928.752
115004,82936,800001,100000,41018,5.820911358e-05,5.820911358e-05,4760.945933
116209,84051,700001,100000,41018,0.0004021796521,0.0004021796521,3785.394034
116782,84562,1100001,100000,41018,0.0006010163923,0.0006010163923,404121.4563
117326,84981,800001,100000,41018,0.0001746127982,0.0001746127982,123482.7063
118108,85658,1100001,100000,41018,0.001891132602,0.001891132602,347927.6002
119323,86532,600001,100000,41018,4.709664918e-05,4.709664918e-05,293795.6738
119468,86639,700001,100000,41018,0.001105093385,0.001105093385,99477.99702
121396,88487,700001,100000,41018,0.0003974636402,0.0003974636402,296683.5132
122338,89287,1100001,100000,41018,0.0004560346354,0.0004560346354,780147.1495
123219,89972,900001,100000,41018,0.0006397428664,0.0006397428664,162206.3887
124848,91356,900001,100000,41018,0.0004265194437,0.0004265194437,23416.30488
126421,92705,600001,100000,41018,0.0003194943414,0.0003194943414,852940.1713
127027,92943,600001,100000,41018,0.000451604304,0.000451604304,49130.69111
129792,95529,400001,100000,41018,0.0001465372812,0.0001465372812,293073.3498
130138,95831,200001,100000,41018,0.0004934210132,0.0004934210132,656588.9232
130936,96087,700001,100000,41018,0.0003235345161,0.0003235345161,530631.0257
131276,96351,700001,100000,41018,0.0003200321712,0.0003200321712,460578.1671
131784,96625,1200001,100000,41018,0.001182490483,0.001182490483,221640.1984
132432,97031,700001,100000,41018,0.001741395322,0.001741395322,134171.4471
133180,97736,700001,100000,41018,0.0002747117608,0.0002747117608,37033.42336
133474,97802,400001,100000,41018,4.251875198e-05,4.251875198e-05,114689.6683
133836,97819,500001,100000,41018,0.0002149112496,0.0002149112496,13836.23679
135538,99314,700001,100000,41018,0.0004743776738,0.0004743776738,434818.1209
138153,101505,600001,100000,41018,0.0004394370686,0.0004394370686,155294.6691
138702,101832,400001,100000,41018,0.0001702416656,0.0001702416656,65599.3809
139047,101976,1100001,100000,41018,0.0006573765298,0.0006573765298,21440.70393
139466,102014,600001,100000,41018,0.0005328494736,0.0005328494736,193274.5377
139988,102424,1000001,100000,41018,0.0001197483226,0.0001197483226,214750.7295
140798,103177,1000001,100000,41018,0.0001462301998,0.0001462301998,460215.2337
141297,103416,200001,100000,41018,0.0004945372079,0.0004945372079,27310.70645
141473,103505,500001,100000,41018,0.0005867399866,0.0005867399866,210495.6007
143496,105483,600001,100000,41018,0.0003398794681,0.0003398794681,188278.2497
143936,105652,800001,100000,41018,0.001030929587,0.001030929587,4891.184794
144902,106334,900001,100000,41018,0.0009645523049,0.0009645523049,254888.9567
146403,107690,500001,100000,41018,0.0006734208806,0.0006734208806,289591.5199
146599,107761,1200001,100000,41018,0.001109433547,0.001109433547,454505.9474
148745,109382,900001,100000,41018,0.0002740520261,0.0002740520261,104829.3669
148940,109508,200001,100000,41018,0.0004933333785,0.0004933333785,124144.9062
149748,110221,200001,100000,41018,0.0004861112132,0.0004861112132,48433.46129
149979,110380,200001,100000,41018,0.0004894152294,0.0004894152294,190993.6234
151768,111916,600001,100000,41018,0.0001158917334,0.0001158917334,580693.179
152408,112414,600001,100000,41018,0.0003223191506,0.0003223191506,8992.841645
152951,112923,700001,100000,41018,0.000344500508,0.000344500508,206869.1494
154961,114631,700001,100000,41018,0.0002143251362,0.0002143251362,76223.40995
156275,115312,700001,100000,41018,0.0008362215499,0.0008362215499,373102.9316
158306,116596,600001,100000,41018,0.0005558540123,0.0005558540123,28550.04903
159274,117229,600001,100000,41018,0.0008229912984,0.0008229912984,323633.8452
159648,117346,800001,100000,41018,0.0005845366763,0.0005845366763,204467.8516
160246,117906,700001,100000,41018,0.0006456825906,0.0006456825906,204433.0288
160953,118213,600001,100000,41018,0.000239611919,0.000239611919,180425.2439
161176,118303,900001,100000,41018,0.0004092538063,0.0004092538063,275862.2761
165518,122491,600001,100000,41018,0.0004675283063,0.0004675283063,122269.7468
166262,123088,500001,100000,41018,4.681514806e-05,4.681514806e-05,276130.7908
166804,123518,700001,100000,41018,0.0005439048975,0.0005439048975,32957.382
167144,123528,500001,100000,41018,6.8409541e-05,6.8409541e-05,31291.70981
167404,123765,500001,100000,41018,0.0001510148567,0.0001510148567,82179.62099
167609,123785,500001,100000,41018,0.0007849825433,0.0007849825433,265727.985
169233,125286,600001,100000,41018,0.0002836957469,0.0002836957469,138806.6474
171288,127205,800001,100000,41018,0.0002782117261,0.0002782117261,81747.58189
172397,127659,700001,100000,41018,0.0005381882832,0.0005381882832,349684.2112
174985,129724,1100001,100000,41018,0.0006295193016,0.0006295193016,785721.856
175312,129841,400001,100000,41018,0.0002513462893,0.0002513462893,142713.6446
175714,129860,700001,100000,41018,0.0002622316633,0.0002622316633,363168.2196
176248,130122,700001,100000,41018,0.0005292192518,0.0005292192518,9274.546397
176424,130266,1300001,100000,41018,0.001463708959,0.001463708959,708870.675
177214,130632,1000001,100000,41018,0.001939423025,0.001939423025,383435.7337
178320,131701,200001,100000,41018,0.0004780203107,0.0004780203107,390594.8099
178782,132070,700001,100000,41018,0.0002686648305,0.0002686648305,62572.31742
179566,132550,700001,100000,41018,0.0005944411218,0.0005944411218,118057.3603
181044,133744,500001,100000,41018,0.0004158290831,0.0004158290831,134604.5289
181345,133772,600001,100000,41018,0.0004081319749,0.0004081319749,176225.5024
181705,133973,1000001,100000,41018,0.001434616464,0.001434616464,395237.2681
182332,134484,700001,100000,41018,0.0004006677125,0.0004006677125,531155.2703
182741,134838,400001,100000,41018,5.151023562e-05,5.151023562e-05,507344.6985
183648,135650,1000001,100000,41018,0.0005339235853,0.0005339235853,17833.87972
184133,135882,200001,100000,41018,0.0004864322531,0.0004864322531,637879.7723
185151,136686,700001,100000,41018,0.0005240545717,0.0005240545717,312797.7883
185876,137201,600001,100000,41018,0.0006419769083,0.0006419769083,280296.2063
186543,137656,600001,100000,41018,2.279496333e-05,2.279496333e-05,352751.3238
189057,139700,500001,100000,37018,0.0002979404808,0.0002979404808,293145.9436
189376,140000,500001,100000,41018,0.000839998461,0.000839998461,300821.0166
190376,140770,600001,100000,41018,0.000551949006,0.000551949006,388301.5634
192768,142475,500001,100000,41018,0.0003391928555,0.0003391928555,298553.3984
193423,143057,800001,100000,41018,0.0001950912678,0.0001950912678,277552.8896
194572,143933,700001,100000,41018,0.0003383714203,0.0003383714203,137488.0056
196579,145863,900001,100000,41018,0.0002971538465,0.0002971538465,85848.90511
197164,146061,500001,100000,41018,0.0001509996624,0.0001509996624,336766.113
197515,146205,700001,100000,37018,0.001119608998,0.001119608998,51549.34535
198569,147224,300001,100000,41018,0.0004868285356,0.0004868285356,477550.2951
199331,147570,900001,100000,41018,0.0004329674156,0.0004329674156,463121.8636
1,147899,1000001,100000,41018,0.0005959748197,0.0005959748197,126095.639
1281,148820,600001,100000,41018,0.0001253679939,0.0001253679939,643987.9271
2447,149720,700001,100000,41018,0.0001087700991,0.0001087700991,162963.7643
2526,149747,1000001,100000,41018,0.000276772671,0.000276772671,154365.4701
3245,150057,500001,100000,41018,0.0002515890756,0.0002515890756,58835.0666
3836,150367,600001,100000,41018,0.0003175720708,0.0003175720708,483731.9713
5143,151286,800001,100000,41018,0.0002957906745,0.0002957906745,192043.8677
6426,152242,600001,100000,41018,0.0003332099173,0.0003332099173,21314.79096
7851,153620,500001,100000,41018,0.0008454640757,0.0008454640757,395210.4767
9417,154674,200001,100000,41018,0.0004877009161,0.0004877009161,232224.2048
10765,155984,500001,100000,41018,2.889940092e-05,2.889940092e-05,400668.4838
12364,157539,600001,100000,41018,0.0007173031656,0.0007173031656,93505.87259
13619,158748,600001,100000,41018,0.000551232511,0.000551232511,170991.9541
14543,159379,500001,100000,41018,0.0003843929502,0.0003843929502,96186.62626
16607,161281,500001,100000,41018,0.000572260511,0.000572260511,150739.6472
17521,162069,800001,100000,41018,0.0001878344708,0.0001878344708,576713.7917
18686,162624,700001,100000,41018,0.000359845598,0.000359845598,545783.2781
19168,162939,400001,100000,41018,0.0001089184446,0.0001089184446,176563.4821
19535,163143,800001,100000,41018,0.001018656689,0.001018656689,588850.5432
19611,163147,500001,100000,37018,0.0009132715145,0.0009132715145,419256.7767
19824,163336,600001,100000,41018,2.543910664e-05,2.543910664e-05,693403.8966
25138,168442,500001,100000,41018,0.0004071581765,0.0004071581765,427701.8416
25736,168742,800001,100000,41018,0.001032843917,0.001032843917,353603.9886
26376,169329,500001,100000,41018,0.0002715402201,0.0002715402201,4932.192913
27905,170737,600001,100000,41018,0.0007797347159,0.0007797347159,164172.8134
28391,170974,800001,100000,41018,0.0007317678712,0.0007317678712,84157.56553
29060,171159,900001,100000,41018,0.001424162326,0.001424162326,244179.3541
29088,171160,800001,100000,41018,0.0002458780906,0.0002458780906,3456.204236
30262,172272,400001,100000,41018,0.0002057296138,0.0002057296138,234314.1784
30478,172388,700001,100000,41018,0.0006585956839,0.0006585956839,84033.17551
31039,172793,800001,100000,41018,0.0001139115734,0.0001139115734,545835.0149
31281,172884,600001,100000,41018,0.0004129559768,0.0004129559768,216441.363
34060,175389,500001,100000,41018,0.0002139897613,0.0002139897613,178291.9275
34594,175576,900001,100000,41018,0.001420035925,0.001420035925,242203.9545
36337,177153,500001,100000,41018,0.0001514411932,0.0001514411932,264043.7705
37121,177810,600001,100000,41018,0.0002479048754,0.0002479048754,317538.7785
37505,177843,500001,100000,41018,0.0003112325888,0.0003112325888,259829.255
38261,178282,200001,100000,41018,0.0004903735126,0.0004903735126,614856.0876
38581,178511,500001,100000,41018,0.0002883888519,0.0002883888519,305737.506
39868,179611,600001,100000,41018,0.000397790849,0.000397790849,189413.104
41141,180748,500001,100000,41018,0.0002517977786,0.0002517977786,527758.9094
42017,181227,800001,100000,41018,0.001560094043,0.001560094043,577204.2901
43263,182261,400001,100000,41018,6.559956077e-05,6.559956077e-05,307437.2786
44232,182797,400001,100000,41018,0.0001863228797,0.0001863228797,195070.7128
45520,183854,400001,100000,41018,0.0001609749153,0.0001609749153,397285.3302
45899,183958,800001,100000,41018,0.0002203030092,0.0002203030092,124558.7693
47020,185014,500001,100000,41018,6.191307359e-05,6.191307359e-05,129571.1222
48070,185969,500001,100000,41018,0.0002768026002,0.0002768026002,324762.4792
49099,186955,200001,100000,41018,0.0004851815063,0.0004851815063,17766.77803
49781,187405,1200001,100000,41018,0.001334149933,0.001334149933,300244.0688
49875,187436,900001,100000,41018,0.001171702595,0.001171702595,585017.5593
52806,190268,600001,100000,41018,0.0003701308034,0.0003701308034,28853.65598
53024,190307,600001,100000,41018,3.697367927e-05,3.697367927e-05,97269.23272
53995,190808,800001,100000,41018,0.0002291263117,0.0002291263117,16065.44903
54289,190913,700001,100000,41018,0.0004577668359,0.0004577668359,263526.7021
55058,191518,700001,100000,41018,0.001939601021,0.001939601021,413685.5614
55476,191787,700001,100000,41018,0.0004833015758,0.0004833015758,263365.7931
56099,192282,600001,100000,41018,0.0001479753796,0.0001479753796,11476.66754
57047,193036,200001,100000,41018,0.0004815154484,0.0004815154484,627277.4111
57429,193332,800001,100000,41018,0.0009161168806,0.0009161168806,44452.83049
58390,194248,1100001,100000,41018,0.001961465464,0.001961465464,312083.186
58897,194664,800001,100000,41018,0.001622787923,0.001622787923,139925.2642
59662,195037,400001,100000,41018,5.265828863e-05,5.265828863e-05,185408.8012
62354,197602,200001,100000,41018,0.0004887505891,0.0004887505891,561213.4467
63417,198526,400001,100000,41018,0.000135547385,0.000135547385,117794.6426
63490,198533,600001,100000,41018,0.0001961730329,0.0001961730329,211550.9994
63687,198643,900001,100000,41018,0.0006101268749,0.0006101268749,116950.5744
64589,198994,200001,100000,41018,0.0004944830065,0.0004944830065,58619.13539
65157,199395,500001,100000,41018,0.0002800339039,0.0002800339039,551547.8078
65701,199512,600001,100000,41018,0.0005165817526,0.0005165817526,357727.8831
66363,200075,1100001,100000,41018,0.0002885895792,0.0002885895792,51127.2993
66685,200084,500001,100000,41018,0.0001188290441,0.0001188290441,39466.21284
66723,200106,600001,100000,41018,0.0003628645299,0.0003628645299,384188.97
67457,200734,500001,100000,41018,0.0001582122016,0.0001582122016,271855.4889
67853,201033,900001,100000,41018,0.0009063610678,0.0009063610678,320186.8693
70315,203328,1000001,100000,41018,0.0003876695866,0.0003876695866,425309.8975
70388,203358,900001,100000,41018,0.0007587173006,0.0007587173006,313370.5272
72429,204994,900001,100000,41018,0.000418797734,0.000418797734,35029.27261
74583,206885,1000001,100000,41018,0.0005467215256,0.0005467215256,468141.0186
75465,207330,800001,100000,41018,0.0008174171302,0.0008174171302,181824.9417
76272,207991,600001,100000,41018,0.0004904732822,0.0004904732822,312202.134
77769,209267,700001,100000,41018,0.001320011318,0.001320011318,122614.1561
78423,209714,600001,100000,41018,0.0007356128714,0.0007356128714,168690.5646
79034,210116,1100001,100000,41018,0.002618919489,0.002618919489,125277.2915
79923,210777,800001,100000,41018,0.0003176617629,0.0003176617629,380886.9343
81021,211711,800001,100000,41018,0.0008164168414,0.0008164168414,249082.3784
81602,212096,600001,100000,41018,0.0009479892772,0.0009479892772,62805.71347
81831,212302,600001,100000,41018,0.0003867870405,0.0003867870405,47421.47989
82479,212666,800001,100000,41018,0.0007310776711,0.0007310776711,209040.623
82737,212729,500001,100000,41018,0.0004425900902,0.0004425900902,23563.92889
84872,214665,500001,100000,41018,0.0007623573899,0.0007623573899,225490.3885
86274,215719,1000001,100000,41018,0.0005601578179,0.0005601578179,607826.1049
86771,216009,900001,100000,41018,0.001394657675,0.001394657675,98062.11387
87461,216465,500001,100000,41018,0.0002212654947,0.0002212654947,482570.719
87966,216910,600001,100000,41018,0.0003913770317,0.0003913770317,7738.403727
89289,218190,1000001,100000,41018,0.0005888541422,0.0005888541422,476996.0685
90389,219186,400001,100000,41018,0.0001818810303,0.0001818810303,538012.2515
91853,220235,700001,100000,41018,0.0004987255833,0.0004987255833,80192.82654
93363,221693,600001,100000,41018,0.0002538432447,0.0002538432447,466613.4116
93772,222005,800001,100000,41018,0.0001442810023,0.0001442810023,750140.0126
93902,222024,700001,100000,41018,0.000168151008,0.000168151008,177446.0229
94594,222652,500001,100000,41018,0.0003847797009,0.0003847797009,51823.60371
95681,223426,1300001,100000,41018,0.0008180713033,0.0008180713033,164469.4429
95874,223527,700001,100000,41018,0.0002007130226,0.0002007130226,65794.51679
97170,224710,600001,100000,41018,0.0003431408784,0.0003431408784,268356.7649
99173,226667,500001,100000,41018,0.0001877348162,0.0001877348162,40745.25394
99744,226784,600001,100000,41018,0.0001385261476,0.0001385261476,207857.6499
100227,227052,700001,100000,41018,0.0008519636468,0.0008519636468,56727.36281
101030,227832,700001,100000,41018,0.00198734386,0.00198734386,189172.0521
101154,227842,400001,100000,37018,0.0005664787711,0.0005664787711,137030.3904
102942,229592,700001,100000,41018,0.000103007235,0.000103007235,330677.866
104351,230603,700001,100000,41018,0.001094188673,0.001094188673,408927.7531
104591,230744,900001,100000,41018,0.001664443168,0.001664443168,633129.4258
105406,231070,700001,100000,41018,0.001334452477,0.001334452477,91907.17372
105568,231114,600001,100000,41018,0.000622690259,0.000622690259,195865.8204
106552,231799,500001,100000,41018,0.0003882735326,0.0003882735326,679813.6801
107106,232099,800001,100000,41018,0.001769086357,0.001769086357,511883.7077
108945,233502,700001,100000,41018,0.0004542216449,0.0004542216449,233260.6218
109167,233659,400001,100000,41018,0.0003434258844,0.0003434258844,324679.5397
111367,235700,200001,100000,41018,0.0004797574062,0.0004797574062,89575.24079
114543,238277,800001,100000,41018,0.0004758465803,0.0004758465803,233607.2475
115292,238964,400001,100000,41018,0.0003392949681,0.0003392949681,47013.50251
115840,238988,900001,100000,41018,0.0001082177578,0.0001082177578,788709.2982
116943,239908,600001,100000,41018,0.0003285406076,0.0003285406076,260716.4907
117313,240017,800001,100000,41018,0.0001015653202,0.0001015653202,65481.77269
118152,240675,400001,100000,41018,0.0004328785233,0.0004328785233,181883.1498
118510,240896,1000001,100000,41018,0.00197899445,0.00197899445,350941.7653
120243,242154,400001,100000,41018,9.438427697e-05,9.438427697e-05,51300.28263
120778,242282,1000001,100000,41018,0.00121092281,0.00121092281,96491.97056
121135,242413,500001,100000,41018,0.0007149569118,0.0007149569118,211331.5699
123990,245183,500001,100000,41018,0.0003495407019,0.0003495407019,83151.68418
124345,245433,900001,100000,41018,0.0008063574649,0.0008063574649,331472.4076
125220,246087,800001,100000,41018,0.0001527819588,0.0001527819588,63258.49985
126599,247001,500001,100000,41018,0.0002390170855,0.0002390170855,475228.291
127099,247179,700001,100000,41018,0.0008743057838,0.0008743057838,607455.1358
127537,247399,200001,100000,37018,0.001099398706,0.001099398706,49673.56378
128530,248361,800001,100000,41018,0.0004128783574,0.0004128783574,600837.2113
129871,249625,900001,100000,41018,0.0007848179529,0.0007848179529,49120.13451
130914,250628,800001,100000,41018,0.001014584737,0.001014584737,392511.6454
131696,251226,500001,100000,41018,0.0005699320599,0.0005699320599,475412.6167
132638,251829,800001,100000,41018,1.754242704e-05,1.754242704e-05,15320.02859
133348,252380,700001,100000,41018,0.0005165859084,0.0005165859084,176936.2962
134284,253095,900001,100000,41018,0.0001763051145,0.0001763051145,135001.5324
134948,253518,800001,100000,41018,0.0004911788272,0.0004911788272,578517.3587
